2025-07-30 10:21:37,986 - __main__ - INFO - Fetching data for period: 2024-04-05
2025-07-30 10:21:38,507 - __main__ - INFO - Fetching data for period: 2024-04-06
2025-07-30 10:21:39,002 - __main__ - INFO - Fetching data for period: 2024-04-07
2025-07-30 10:21:39,507 - __main__ - INFO - Fetching data for period: 2024-04-08
2025-07-30 10:21:40,003 - __main__ - INFO - Fetching data for period: 2024-04-09
2025-07-30 10:21:40,453 - __main__ - INFO - Fetching data for period: 2024-04-10
2025-07-30 10:21:40,941 - __main__ - INFO - Fetching data for period: 2024-04-11
2025-07-30 10:21:41,409 - __main__ - INFO - Fetching data for period: 2024-04-12
2025-07-30 10:21:41,900 - __main__ - INFO - Fetching data for period: 2024-04-13
2025-07-30 10:21:42,372 - __main__ - INFO - Fetching data for period: 2024-04-14
2025-07-30 10:21:42,911 - __main__ - INFO - Fetching data for period: 2024-04-15
2025-07-30 10:21:43,406 - __main__ - INFO - Fetching data for period: 2024-04-16
2025-07-30 10:21:43,917 - __main__ - INFO - Fetching data for period: 2024-04-17
2025-07-30 10:21:44,419 - __main__ - INFO - Fetching data for period: 2024-04-18
2025-07-30 10:21:44,949 - __main__ - INFO - Fetching data for period: 2024-04-19
2025-07-30 10:21:45,463 - __main__ - INFO - Fetching data for period: 2024-04-20
2025-07-30 10:21:46,052 - __main__ - INFO - Fetching data for period: 2024-04-21
2025-07-30 10:21:46,552 - __main__ - INFO - Fetching data for period: 2024-04-22
2025-07-30 10:21:47,022 - __main__ - INFO - Fetching data for period: 2024-04-23
2025-07-30 10:21:47,510 - __main__ - INFO - Fetching data for period: 2024-04-24
2025-07-30 10:21:48,030 - __main__ - INFO - Fetching data for period: 2024-04-25
2025-07-30 10:21:48,563 - __main__ - INFO - Fetching data for period: 2024-04-26
2025-07-30 10:21:49,046 - __main__ - INFO - Fetching data for period: 2024-04-27
2025-07-30 10:21:49,528 - __main__ - INFO - Fetching data for period: 2024-04-28
2025-07-30 10:21:49,995 - __main__ - INFO - Fetching data for period: 2024-04-29
2025-07-30 10:21:50,453 - __main__ - INFO - Fetching data for period: 2024-04-30
2025-07-30 10:21:50,972 - __main__ - INFO - Fetching data for period: 2024-05-01
2025-07-30 10:21:51,457 - __main__ - INFO - Fetching data for period: 2024-05-02
2025-07-30 10:21:51,946 - __main__ - INFO - Fetching data for period: 2024-05-03
2025-07-30 10:21:52,412 - __main__ - INFO - Fetching data for period: 2024-05-04
2025-07-30 10:21:52,907 - __main__ - INFO - Fetching data for period: 2024-05-05
2025-07-30 10:21:53,393 - __main__ - INFO - Fetching data for period: 2024-05-06
2025-07-30 10:21:53,867 - __main__ - INFO - Fetching data for period: 2024-05-07
2025-07-30 10:21:54,357 - __main__ - INFO - Fetching data for period: 2024-05-08
2025-07-30 10:21:54,815 - __main__ - INFO - Fetching data for period: 2024-05-09
2025-07-30 10:21:55,317 - __main__ - INFO - Fetching data for period: 2024-05-10
2025-07-30 10:21:55,777 - __main__ - INFO - Fetching data for period: 2024-05-11
2025-07-30 10:21:56,275 - __main__ - INFO - Fetching data for period: 2024-05-12
2025-07-30 10:21:56,749 - __main__ - INFO - Fetching data for period: 2024-05-13
2025-07-30 10:21:57,280 - __main__ - INFO - Fetching data for period: 2024-05-14
2025-07-30 10:21:57,790 - __main__ - INFO - Fetching data for period: 2024-05-15
2025-07-30 10:21:58,274 - __main__ - INFO - Fetching data for period: 2024-05-16
2025-07-30 10:21:58,797 - __main__ - INFO - Fetching data for period: 2024-05-17
2025-07-30 10:21:59,393 - __main__ - INFO - Fetching data for period: 2024-05-18
2025-07-30 10:21:59,861 - __main__ - INFO - Fetching data for period: 2024-05-19
2025-07-30 10:22:00,324 - __main__ - INFO - Fetching data for period: 2024-05-20
2025-07-30 10:22:00,816 - __main__ - INFO - Fetching data for period: 2024-05-21
2025-07-30 10:22:01,357 - __main__ - INFO - Fetching data for period: 2024-05-22
2025-07-30 10:22:02,037 - __main__ - INFO - Fetching data for period: 2024-05-23
2025-07-30 10:22:02,519 - __main__ - INFO - Fetching data for period: 2024-05-24
2025-07-30 10:22:03,029 - __main__ - INFO - Fetching data for period: 2024-05-25
2025-07-30 10:22:03,572 - __main__ - INFO - Fetching data for period: 2024-05-26
2025-07-30 10:22:04,367 - __main__ - INFO - Fetching data for period: 2024-05-27
2025-07-30 10:22:04,969 - __main__ - INFO - Fetching data for period: 2024-05-28
2025-07-30 10:22:05,460 - __main__ - INFO - Fetching data for period: 2024-05-29
2025-07-30 10:22:05,975 - __main__ - INFO - Fetching data for period: 2024-05-30
2025-07-30 10:22:06,444 - __main__ - INFO - Fetching data for period: 2024-05-31
2025-07-30 10:22:06,945 - __main__ - INFO - Fetching data for period: 2024-06-01
2025-07-30 10:22:07,496 - __main__ - INFO - Fetching data for period: 2024-06-02
2025-07-30 10:22:07,976 - __main__ - INFO - Fetching data for period: 2024-06-03
2025-07-30 10:22:08,443 - __main__ - INFO - Fetching data for period: 2024-06-04
2025-07-30 10:22:08,931 - __main__ - INFO - Fetching data for period: 2024-06-05
2025-07-30 10:22:09,447 - __main__ - INFO - Fetching data for period: 2024-06-06
2025-07-30 10:22:10,032 - __main__ - INFO - Fetching data for period: 2024-06-07
2025-07-30 10:22:10,525 - __main__ - INFO - Fetching data for period: 2024-06-08
2025-07-30 10:22:11,016 - __main__ - INFO - Fetching data for period: 2024-06-09
2025-07-30 10:22:11,545 - __main__ - INFO - Fetching data for period: 2024-06-10
2025-07-30 10:22:12,060 - __main__ - INFO - Fetching data for period: 2024-06-11
2025-07-30 10:22:12,569 - __main__ - INFO - Fetching data for period: 2024-06-12
2025-07-30 10:22:13,081 - __main__ - INFO - Fetching data for period: 2024-06-13
2025-07-30 10:22:13,573 - __main__ - INFO - Fetching data for period: 2024-06-14
2025-07-30 10:22:14,068 - __main__ - INFO - Fetching data for period: 2024-06-15
2025-07-30 10:22:14,564 - __main__ - INFO - Fetching data for period: 2024-06-16
2025-07-30 10:22:15,013 - __main__ - INFO - Fetching data for period: 2024-06-17
2025-07-30 10:22:15,509 - __main__ - INFO - Fetching data for period: 2024-06-18
2025-07-30 10:22:16,042 - __main__ - INFO - Fetching data for period: 2024-06-19
2025-07-30 10:22:16,576 - __main__ - INFO - Fetching data for period: 2024-06-20
2025-07-30 10:22:17,069 - __main__ - INFO - Fetching data for period: 2024-06-21
2025-07-30 10:22:17,568 - __main__ - INFO - Fetching data for period: 2024-06-22
2025-07-30 10:22:18,061 - __main__ - INFO - Fetching data for period: 2024-06-23
2025-07-30 10:22:18,637 - __main__ - INFO - Fetching data for period: 2024-06-24
2025-07-30 10:22:19,241 - __main__ - INFO - Fetching data for period: 2024-06-25
2025-07-30 10:22:19,727 - __main__ - INFO - Fetching data for period: 2024-06-26
2025-07-30 10:22:20,263 - __main__ - INFO - Fetching data for period: 2024-06-27
2025-07-30 10:22:20,800 - __main__ - INFO - Fetching data for period: 2024-06-28
2025-07-30 10:22:21,393 - __main__ - INFO - Fetching data for period: 2024-06-29
