Date,distance,duration,elapsedDuration,movingDuration,elevationGain,elevationLoss,averageSpeed,maxSpeed,calories,bmrCalories,averageHR,maxHR,ActivitySteps,aerobicTrainingEffect,anaerobicTrainingEffect,locationName,lapCount,waterEstimated,trainingEffectLabel,activityTrainingLoad,minActivityLapDuration,aerobicTrainingEffectMessage,anaerobicTrainingEffectMessage,moderateIntensityMinutes_x,vigorousIntensityMinutes_x,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,maxRunningCadenceInStepsPerMinute,vO2MaxValue,maxDoubleCadence,totalSets,activeSets,totalReps,typeKey_clean,avgSleepStress,sleepScoreFeedback,awakeSleepSeconds,awakeCount,sleepScoreInsight,remSleepSeconds,deepSleepSeconds,averageRespirationValue,ageGroup,lightSleepSeconds,sleepTimeSeconds,charged,drained,steps_y,pushes,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,totalSteps,netCalorieGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessActiveKilocalories,netRemainingKilocalories,dailyStepGoal,highlyActiveSeconds,activeSeconds,sedentarySeconds,sleepingSeconds,includesWellnessData,includesActivityData,includesCalorieConsumedData,moderateIntensityMinutes_y,vigorousIntensityMinutes_y,floorsAscendedInMeters,floorsDescendedInMeters,floorsAscended,floorsDescended,intensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,lastSevenDaysAvgRestingHeartRate,averageStressLevel,maxStressLevel,stressDuration,restStressDuration,activityStressDuration,uncategorizedStressDuration,totalStressDuration,lowStressDuration,mediumStressDuration,highStressDuration,stressPercentage,restStressPercentage,activityStressPercentage,uncategorizedStressPercentage,lowStressPercentage,mediumStressPercentage,highStressPercentage,stressQualifier,measurableAwakeDuration,measurableAsleepDuration,minAvgHeartRate,maxAvgHeartRate,bodyBatteryChargedValue,bodyBatteryDrainedValue,bodyBatteryHighestValue,bodyBatteryLowestValue,bodyBatteryMostRecentValue,bodyBatteryDuringSleep,averageMonitoringEnvironmentAltitude,restingCaloriesFromActivity,avgWakingRespirationValue,highestRespirationValue,lowestRespirationValue,ActivityStartHour,ActivityPerformedToday,activityType,workout_date,last_workout_date,daysSinceLastWorkout,sleepTimeHours,deepSleepHours,remSleepHours,lightSleepHours,awakeSleepHours,deepSleepPercentage,remSleepPercentage,lightSleepPercentage,awakeSleepPercentage,day_of_week,is_weekend,month,day_of_year
2024-08-16,4170.31005859375,2699.9169921875,2699.9169921875,2695.2990112304688,49.02999999932945,41.99000000953674,1.5449999570846558,1.8009999990463257,271.0,62.0,127.0,152.0,5436.0,2.4000000953674316,0.0,Spring Hill,3.0,733.0,AEROBIC_BASE,21.831573486328125,624.2990112304688,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,38.0,247.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_REFRESHING,780,1.0,NONE,7740,3900,15.0,ADULT,16140,27780,52,46,0.0,0.0,2277.0,291.0,1986.0,2277.0,2277.0,9022.0,1250.0,6822.0,6822.0,291.0,1541.0,3960.0,4517.0,3886.0,56397.0,21600.0,True,True,False,50.0,0.0,58.487,47.1,19.18865,15.45276,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,268.0,62.0,0.0,21.0,10.0,11,True,Walking,2024-08-16,2024-08-16,0.0,7.716666666666667,1.0833333333333333,2.15,4.483333333333333,0.21666666666666667,14.038876889848812,27.861771058315334,58.09935205183585,2.8077753779697625,Friday,0,8,229
2024-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,0,0.0,POSITIVE_LATE_BED_TIME,4620,5640,15.0,ADULT,19320,29558,52,46,0.0,0.0,2060.0,74.0,1986.0,2060.0,2060.0,3215.0,1250.0,2392.0,2392.0,74.0,1324.0,4470.0,851.0,3353.0,52638.0,29558.0,True,False,False,0.0,0.0,9.144,10.406,3.0,3.41404,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,1.0,8.210555555555555,1.5666666666666667,1.2833333333333334,5.366666666666666,0.0,19.0811286284593,15.630286216929425,65.3630150889776,0.0,Saturday,1,8,230
2024-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,0,0.0,POSITIVE_LATE_BED_TIME,4620,5640,15.0,ADULT,19320,29558,52,46,0.0,0.0,2060.0,74.0,1986.0,2060.0,2060.0,3215.0,1250.0,2392.0,2392.0,74.0,1324.0,4470.0,851.0,3353.0,52638.0,29558.0,True,False,False,0.0,0.0,9.144,10.406,3.0,3.41404,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,1.0,8.210555555555555,1.5666666666666667,1.2833333333333334,5.366666666666666,0.0,19.0811286284593,15.630286216929425,65.3630150889776,0.0,Saturday,1,8,230
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,300,0.0,NONE,5760,4080,15.0,ADULT,20820,30609,52,46,0.0,0.0,2061.0,75.0,1986.0,2061.0,2061.0,3148.0,1250.0,2356.0,2356.0,75.0,1325.0,4350.0,970.0,2105.0,45516.0,37809.0,True,False,False,0.0,0.0,6.096,5.041,2.0,1.65387,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,284.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,2.0,8.5025,1.1333333333333333,1.6,5.783333333333333,0.08333333333333333,13.329412917769284,18.81799470743899,68.01921003626384,0.9801038910124473,Sunday,1,8,231
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,300,0.0,NONE,5760,4080,15.0,ADULT,20820,30609,52,46,0.0,0.0,2061.0,75.0,1986.0,2061.0,2061.0,3148.0,1250.0,2356.0,2356.0,75.0,1325.0,4350.0,970.0,2105.0,45516.0,37809.0,True,False,False,0.0,0.0,6.096,5.041,2.0,1.65387,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,284.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,2.0,8.5025,1.1333333333333333,1.6,5.783333333333333,0.08333333333333333,13.329412917769284,18.81799470743899,68.01921003626384,0.9801038910124473,Sunday,1,8,231
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CALM,1020,2.0,NONE,6120,3660,15.0,ADULT,20160,29940,52,46,0.0,0.0,2033.0,47.0,1986.0,2033.0,2033.0,2067.0,1250.0,1533.0,1533.0,47.0,1297.0,4110.0,861.0,1764.0,52815.0,30960.0,True,False,False,0.0,0.0,3.048,2.498,1.0,0.81955,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,3.0,8.316666666666666,1.0166666666666666,1.7,5.6,0.2833333333333333,12.224448897795591,20.440881763527056,67.33466933867736,3.406813627254509,Monday,0,8,232
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CALM,1020,2.0,NONE,6120,3660,15.0,ADULT,20160,29940,52,46,0.0,0.0,2033.0,47.0,1986.0,2033.0,2033.0,2067.0,1250.0,1533.0,1533.0,47.0,1297.0,4110.0,861.0,1764.0,52815.0,30960.0,True,False,False,0.0,0.0,3.048,2.498,1.0,0.81955,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,3.0,8.316666666666666,1.0166666666666666,1.7,5.6,0.2833333333333333,12.224448897795591,20.440881763527056,67.33466933867736,3.406813627254509,Monday,0,8,232
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,14.0,POSITIVE_OPTIMAL_STRUCTURE,0,0.0,NONE,7440,4980,15.0,ADULT,17160,29580,52,46,0.0,0.0,2039.0,53.0,1986.0,2039.0,2039.0,2343.0,1250.0,1738.0,1738.0,53.0,1303.0,3710.0,702.0,2195.0,53623.0,29880.0,True,False,False,0.0,0.0,14.412,8.531,4.72835,2.79888,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,281.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,4.0,8.216666666666667,1.3833333333333333,2.066666666666667,4.766666666666667,0.0,16.835699797160245,25.15212981744422,58.012170385395535,0.0,Tuesday,0,8,233
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,14.0,POSITIVE_OPTIMAL_STRUCTURE,0,0.0,NONE,7440,4980,15.0,ADULT,17160,29580,52,46,0.0,0.0,2039.0,53.0,1986.0,2039.0,2039.0,2343.0,1250.0,1738.0,1738.0,53.0,1303.0,3710.0,702.0,2195.0,53623.0,29880.0,True,False,False,0.0,0.0,14.412,8.531,4.72835,2.79888,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,281.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,4.0,8.216666666666667,1.3833333333333333,2.066666666666667,4.766666666666667,0.0,16.835699797160245,25.15212981744422,58.012170385395535,0.0,Tuesday,0,8,233
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,29.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,1920,3.0,NEGATIVE_STRESSFUL_DAY,4920,4260,15.0,ADULT,19380,28560,52,46,0.0,0.0,2064.0,78.0,1986.0,2064.0,2064.0,3339.0,1250.0,2488.0,2488.0,78.0,1328.0,3440.0,1434.0,3064.0,51902.0,30000.0,True,False,False,10.0,0.0,10.732000000000001,2.767,3.521,0.90781,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,278.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,5.0,7.933333333333334,1.1833333333333333,1.3666666666666667,5.383333333333334,0.5333333333333333,14.915966386554622,17.22689075630252,67.85714285714286,6.722689075630252,Wednesday,0,8,234
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,29.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,1920,3.0,NEGATIVE_STRESSFUL_DAY,4920,4260,15.0,ADULT,19380,28560,52,46,0.0,0.0,2064.0,78.0,1986.0,2064.0,2064.0,3339.0,1250.0,2488.0,2488.0,78.0,1328.0,3440.0,1434.0,3064.0,51902.0,30000.0,True,False,False,10.0,0.0,10.732000000000001,2.767,3.521,0.90781,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,278.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,5.0,7.933333333333334,1.1833333333333333,1.3666666666666667,5.383333333333334,0.5333333333333333,14.915966386554622,17.22689075630252,67.85714285714286,6.722689075630252,Wednesday,0,8,234
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,26.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,420,1.0,NEGATIVE_STRESSFUL_DAY,7200,4320,15.0,ADULT,16320,27840,52,46,0.0,0.0,2063.0,77.0,1986.0,2063.0,2063.0,3367.0,1250.0,2497.0,2497.0,77.0,1327.0,3420.0,820.0,2817.0,61223.0,21540.0,True,False,False,4.0,0.0,23.717,16.481,7.78117,5.40715,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,282.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,6.0,7.733333333333333,1.2,2.0,4.533333333333333,0.11666666666666667,15.517241379310345,25.862068965517242,58.620689655172406,1.5086206896551724,Thursday,0,8,235
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,26.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,420,1.0,NEGATIVE_STRESSFUL_DAY,7200,4320,15.0,ADULT,16320,27840,52,46,0.0,0.0,2063.0,77.0,1986.0,2063.0,2063.0,3367.0,1250.0,2497.0,2497.0,77.0,1327.0,3420.0,820.0,2817.0,61223.0,21540.0,True,False,False,4.0,0.0,23.717,16.481,7.78117,5.40715,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,282.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,6.0,7.733333333333333,1.2,2.0,4.533333333333333,0.11666666666666667,15.517241379310345,25.862068965517242,58.620689655172406,1.5086206896551724,Thursday,0,8,235
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,34.0,NEGATIVE_NOT_RESTORATIVE,1440,2.0,NEGATIVE_STRESSFUL_DAY,2940,3120,15.0,ADULT,18300,24360,52,46,0.0,0.0,2044.0,58.0,1986.0,2044.0,2044.0,2542.0,1250.0,1885.0,1885.0,58.0,1308.0,3410.0,991.0,2358.0,57251.0,25800.0,True,False,False,0.0,0.0,11.247,5.321,3.68996,1.74573,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,283.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,7.0,6.766666666666667,0.8666666666666667,0.8166666666666667,5.083333333333333,0.4,12.807881773399016,12.068965517241379,75.1231527093596,5.911330049261084,Friday,0,8,236
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,34.0,NEGATIVE_NOT_RESTORATIVE,1440,2.0,NEGATIVE_STRESSFUL_DAY,2940,3120,15.0,ADULT,18300,24360,52,46,0.0,0.0,2044.0,58.0,1986.0,2044.0,2044.0,2542.0,1250.0,1885.0,1885.0,58.0,1308.0,3410.0,991.0,2358.0,57251.0,25800.0,True,False,False,0.0,0.0,11.247,5.321,3.68996,1.74573,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,283.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,7.0,6.766666666666667,0.8666666666666667,0.8166666666666667,5.083333333333333,0.4,12.807881773399016,12.068965517241379,75.1231527093596,5.911330049261084,Friday,0,8,236
2024-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,38.0,NEGATIVE_NOT_RESTORATIVE,0,0.0,NONE,6180,2340,15.0,ADULT,16260,24780,52,46,0.0,0.0,2071.0,85.0,1986.0,2071.0,2071.0,3650.0,1250.0,2718.0,2718.0,85.0,1335.0,3240.0,400.0,2290.0,58930.0,24780.0,True,False,False,0.0,0.0,14.428,11.017,4.7336,3.6145,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,275.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,8.0,6.883333333333334,0.65,1.7166666666666666,4.516666666666667,0.0,9.443099273607748,24.93946731234867,65.61743341404357,0.0,Saturday,1,8,237
2024-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,38.0,NEGATIVE_NOT_RESTORATIVE,0,0.0,NONE,6180,2340,15.0,ADULT,16260,24780,52,46,0.0,0.0,2071.0,85.0,1986.0,2071.0,2071.0,3650.0,1250.0,2718.0,2718.0,85.0,1335.0,3240.0,400.0,2290.0,58930.0,24780.0,True,False,False,0.0,0.0,14.428,11.017,4.7336,3.6145,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,275.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,8.0,6.883333333333334,0.65,1.7166666666666666,4.516666666666667,0.0,9.443099273607748,24.93946731234867,65.61743341404357,0.0,Saturday,1,8,237
2024-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,37.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,600,1.0,NEGATIVE_STRESSFUL_DAY,8400,3660,15.0,ADULT,18900,30960,52,46,0.0,0.0,2054.0,68.0,1986.0,2054.0,2054.0,2940.0,1250.0,2187.0,2187.0,68.0,1318.0,3290.0,369.0,1385.0,45706.0,38940.0,True,False,False,0.0,0.0,11.079,0.0,3.63484,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,9.0,8.6,1.0166666666666666,2.3333333333333335,5.25,0.16666666666666666,11.821705426356589,27.131782945736433,61.04651162790697,1.937984496124031,Sunday,1,8,238
2024-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,37.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,600,1.0,NEGATIVE_STRESSFUL_DAY,8400,3660,15.0,ADULT,18900,30960,52,46,0.0,0.0,2054.0,68.0,1986.0,2054.0,2054.0,2940.0,1250.0,2187.0,2187.0,68.0,1318.0,3290.0,369.0,1385.0,45706.0,38940.0,True,False,False,0.0,0.0,11.079,0.0,3.63484,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,279.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,9.0,8.6,1.0166666666666666,2.3333333333333335,5.25,0.16666666666666666,11.821705426356589,27.131782945736433,61.04651162790697,1.937984496124031,Sunday,1,8,238
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,21.0,POSITIVE_LONG_AND_REFRESHING,420,0.0,NONE,7680,5400,15.0,ADULT,17340,30420,52,46,0.0,0.0,2034.0,48.0,1986.0,2034.0,2034.0,2125.0,1250.0,1576.0,1576.0,48.0,1298.0,3260.0,450.0,2006.0,51604.0,32340.0,True,False,False,0.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,286.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,10.0,8.45,1.5,2.1333333333333333,4.816666666666666,0.11666666666666667,17.75147928994083,25.2465483234714,57.001972386587774,1.3806706114398422,Monday,0,8,239
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,21.0,POSITIVE_LONG_AND_REFRESHING,420,0.0,NONE,7680,5400,15.0,ADULT,17340,30420,52,46,0.0,0.0,2034.0,48.0,1986.0,2034.0,2034.0,2125.0,1250.0,1576.0,1576.0,48.0,1298.0,3260.0,450.0,2006.0,51604.0,32340.0,True,False,False,0.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,286.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,10.0,8.45,1.5,2.1333333333333333,4.816666666666666,0.11666666666666667,17.75147928994083,25.2465483234714,57.001972386587774,1.3806706114398422,Monday,0,8,239
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,13.0,POSITIVE_OPTIMAL_STRUCTURE,60,0.0,NONE,9420,4320,15.0,ADULT,16860,30600,52,46,0.0,0.0,2029.0,43.0,1986.0,2029.0,2029.0,1884.0,1250.0,1405.0,1405.0,43.0,1293.0,3040.0,550.0,2065.0,56425.0,27360.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,282.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,11.0,8.5,1.2,2.6166666666666667,4.683333333333334,0.016666666666666666,14.117647058823529,30.784313725490197,55.09803921568628,0.19607843137254902,Tuesday,0,8,240
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,13.0,POSITIVE_OPTIMAL_STRUCTURE,60,0.0,NONE,9420,4320,15.0,ADULT,16860,30600,52,46,0.0,0.0,2029.0,43.0,1986.0,2029.0,2029.0,1884.0,1250.0,1405.0,1405.0,43.0,1293.0,3040.0,550.0,2065.0,56425.0,27360.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,282.0,0.0,0.0,21.0,10.0,0,False,No Activity,,2024-08-16,11.0,8.5,1.2,2.6166666666666667,4.683333333333334,0.016666666666666666,14.117647058823529,30.784313725490197,55.09803921568628,0.19607843137254902,Tuesday,0,8,240
